Index,Call_1,Call_2,Call_3,Call_4,Call_5,Call_6,Call_7,Call_8,Func_Call_1,Func_Call_2,Func_Call_3,Func_Call_4,Deadlock
7186,3,2,2,0,0,3,1,3,2,1,2,3,
7187,0,1,1,3,2,3,2,0,2,2,2,2,
7188,3,1,3,0,2,2,0,3,2,1,2,3,
7189,3,1,2,1,0,0,0,3,3,2,1,2,
7190,1,1,3,0,3,2,2,3,1,2,2,3,
7191,1,0,2,3,2,2,1,1,1,3,3,1,
7192,0,3,1,3,3,1,0,0,3,2,0,3,
7193,3,2,1,0,2,1,0,3,2,2,2,2,
7194,0,2,1,0,2,3,0,3,3,1,2,2,
7195,0,0,3,1,1,2,0,0,4,2,1,1,
7196,0,3,1,0,1,1,0,2,3,3,1,1,
7197,3,0,0,2,1,1,2,0,3,2,2,1,
7198,1,2,1,0,3,1,2,1,1,4,2,1,
7199,1,0,2,3,2,1,3,1,1,3,2,2,
7200,0,1,2,3,3,2,1,0,2,2,2,2,
7201,0,0,3,2,1,3,2,3,2,1,2,3,
7202,2,3,1,1,0,1,0,3,2,3,1,2,
7203,0,2,3,0,3,1,1,2,2,2,2,2,
7204,0,1,2,1,1,3,1,0,2,4,1,1,
7205,0,0,1,2,2,1,2,0,3,2,3,0,
7206,3,3,2,2,1,0,1,0,2,2,2,2,
7207,2,3,0,0,1,0,2,1,3,2,2,1,
7208,3,2,3,0,0,3,1,1,2,2,1,3,
7209,2,3,1,1,1,2,3,2,0,3,3,2,
7210,3,2,2,3,2,3,0,1,1,1,3,3,
7211,1,0,0,3,2,1,3,0,3,2,1,2,
7212,1,1,2,0,3,0,3,3,2,2,1,3,
7213,1,2,0,1,0,3,3,3,2,2,1,3,
7214,0,1,0,2,3,0,2,0,4,1,2,1,
7215,1,0,0,1,2,2,3,0,3,2,2,1,
7216,0,2,3,2,3,3,1,1,1,2,2,3,
7217,3,3,2,2,0,2,3,0,2,0,3,3,
7218,3,1,0,2,0,3,3,1,2,2,1,3,
7219,3,1,2,0,2,0,1,2,2,2,3,1,
7220,1,3,2,0,3,2,1,1,1,3,2,2,
7221,2,3,0,3,3,1,3,0,2,1,1,4,
7222,3,1,0,3,2,3,1,0,2,2,1,3,
7223,1,2,0,0,0,3,3,1,3,2,1,2,
7224,1,2,1,3,0,1,2,2,1,3,3,1,
7225,1,0,1,2,2,1,3,3,1,3,2,2,
7226,3,1,2,0,0,3,1,1,2,3,1,2,
7227,0,3,0,2,1,0,3,1,3,2,1,2,
7228,0,3,0,3,3,0,2,2,3,0,2,3,
7229,2,3,1,3,1,2,3,1,0,3,2,3,
7230,2,0,0,2,0,1,2,1,3,2,3,0,
7231,2,1,3,0,0,0,2,2,3,1,3,1,
7232,0,0,1,3,1,2,3,2,2,2,2,2,
7233,0,1,2,3,2,3,1,2,1,2,3,2,
7234,1,3,3,0,0,0,2,1,3,2,1,2,
7235,2,1,0,0,1,3,3,2,2,2,2,2,
7236,0,2,3,1,1,0,0,2,3,2,2,1,
7237,3,3,1,2,0,2,2,1,1,2,3,2,
7238,2,0,1,2,1,3,2,0,2,2,3,1,
7239,0,2,1,2,2,0,3,3,2,1,3,2,
7240,3,3,1,2,1,2,2,0,1,2,3,2,
7241,1,0,1,1,3,3,2,0,2,3,1,2,
7242,1,3,3,1,0,2,1,3,1,3,1,3,
7243,1,3,3,2,2,2,0,0,2,1,3,2,
7244,0,2,2,1,1,0,1,3,2,3,2,1,
7245,2,1,2,0,1,2,0,2,2,2,4,0,
7246,1,3,2,3,2,1,1,2,0,3,3,2,
7247,0,3,1,2,3,1,2,0,2,2,2,2,
7248,0,2,3,1,3,0,2,3,2,1,2,3,
7249,1,2,2,3,2,0,1,0,2,2,3,1,
7250,1,0,3,1,0,1,1,2,2,4,1,1,
7251,3,2,3,0,0,3,2,3,2,0,2,4,
7252,2,3,3,2,0,2,0,1,2,1,3,2,
7253,2,3,1,1,1,2,2,3,0,3,3,2,
7254,0,1,1,2,1,3,2,3,1,3,2,2,
7255,0,0,3,3,3,2,2,1,2,1,2,3,
7256,1,1,0,1,0,2,2,3,2,3,2,1,
7257,0,0,2,3,1,2,1,1,2,3,2,1,
7258,3,3,2,2,2,1,0,3,1,1,3,3,
7259,3,2,2,0,2,0,3,3,2,0,3,3,
7260,2,0,2,1,0,1,3,2,2,2,3,1,
7261,1,0,3,3,3,3,1,2,1,2,1,4,
7262,1,2,1,3,3,1,0,0,2,3,1,2,
7263,1,3,0,1,2,1,1,0,2,4,1,1,
7264,0,2,0,1,1,3,2,2,2,2,3,1,
7265,2,3,0,1,3,1,1,2,1,3,2,2,
7266,1,0,2,3,3,2,0,1,2,2,2,2,
7267,3,0,0,2,2,2,3,1,2,1,3,2,
7268,0,3,2,3,2,2,0,1,2,1,3,2,
7269,2,2,3,1,3,1,0,3,1,2,2,3,
7270,2,1,0,2,0,3,3,3,2,1,2,3,
7271,2,2,1,0,3,0,0,2,3,1,3,1,
7272,3,2,2,1,2,3,0,3,1,1,3,3,
7273,0,3,2,3,3,2,0,1,2,1,2,3,
7274,1,2,0,2,2,0,3,1,2,2,3,1,
7275,3,0,0,1,0,3,1,2,3,2,1,2,
7276,0,3,1,1,2,2,2,0,2,2,3,1,
7277,2,0,1,2,0,2,0,1,3,2,3,0,
7278,2,3,0,0,1,1,2,3,2,2,2,2,
7279,3,3,0,1,0,1,3,0,3,2,0,3,
7280,1,3,0,1,3,0,1,2,2,3,1,2,
7281,0,0,3,1,3,2,0,0,4,1,1,2,
7282,1,3,0,2,2,1,2,0,2,2,3,1,
7283,0,3,1,3,2,2,3,0,2,1,2,3,
7284,0,2,1,2,1,1,3,0,2,3,2,1,
7285,3,0,0,1,2,1,3,0,3,2,1,2,
7286,2,1,0,3,3,3,1,2,1,2,2,3,
7287,0,1,2,3,1,0,1,1,2,4,1,1,
7288,3,0,2,1,1,1,1,2,1,4,2,1,
7289,3,2,2,3,1,0,1,0,2,2,2,2,
7290,0,3,0,1,3,2,1,2,2,2,2,2,
7291,1,0,2,1,0,2,0,3,3,2,2,1,
7292,0,2,3,2,3,0,1,1,2,2,2,2,
7293,0,1,3,3,2,2,0,1,2,2,2,2,
7294,0,0,1,3,2,1,2,0,3,2,2,1,
7295,2,3,0,1,3,1,3,3,1,2,1,4,
7296,2,3,1,0,3,1,3,2,1,2,2,3,
7297,3,3,3,0,1,0,2,2,2,1,2,3,
7298,1,3,1,0,0,0,2,2,3,2,2,1,
7299,2,2,1,3,0,1,3,2,1,2,3,2,
7300,2,0,0,1,1,2,3,3,2,2,2,2,
7301,0,2,1,3,2,1,3,2,1,2,3,2,
7302,0,0,1,3,3,2,0,2,3,1,2,2,
7303,2,2,3,1,1,3,1,0,1,3,2,2,
7304,3,3,0,3,1,2,1,0,2,2,1,3,
7305,3,0,1,2,0,1,2,0,3,2,2,1,
7306,0,3,2,2,3,1,1,0,2,2,2,2,
7307,0,2,1,2,3,3,2,1,1,2,3,2,
7308,0,1,0,3,1,3,2,1,2,3,1,2,
7309,1,3,2,2,2,1,3,0,1,2,3,2,
7310,2,1,3,0,0,2,0,1,3,2,2,1,
7311,1,2,3,2,2,1,1,0,1,3,3,1,
7312,2,2,3,3,0,3,2,0,2,0,3,3,
7313,0,2,2,2,2,3,1,0,2,1,4,1,
7314,1,0,2,3,3,3,3,0,2,1,1,4,
7315,2,3,2,0,3,1,1,3,1,2,2,3,
7316,2,0,1,1,1,2,3,2,1,3,3,1,
7317,1,3,0,2,0,1,2,1,2,3,2,1,
7318,2,2,3,3,0,1,1,0,2,2,2,2,
7319,1,0,3,0,3,2,2,1,2,2,2,2,
7320,2,0,2,1,3,3,0,2,2,1,3,2,
7321,1,0,3,2,0,3,1,0,3,2,1,2,
7322,1,1,0,2,3,2,2,3,1,2,3,2,
7323,0,1,1,1,3,3,0,2,2,3,1,2,
7324,1,2,0,3,3,1,3,0,2,2,1,3,
7325,0,2,3,3,2,1,0,2,2,1,3,2,
7326,1,3,3,1,2,1,0,3,1,3,1,3,
7327,0,3,1,0,2,2,0,3,3,1,2,2,
7328,1,2,0,1,2,3,3,0,2,2,2,2,
7329,2,0,1,2,3,3,3,0,2,1,2,3,
7330,2,3,2,1,3,0,0,3,2,1,2,3,
7331,2,2,3,0,3,1,0,3,2,1,2,3,
7332,0,2,2,3,1,3,1,2,1,2,3,2,
7333,3,3,1,0,2,1,0,1,2,3,1,2,
7334,2,0,1,2,0,2,3,1,2,2,3,1,
7335,2,3,0,2,3,2,3,1,1,1,3,3,
7336,1,3,1,3,3,2,0,0,2,2,1,3,
7337,3,0,1,0,1,3,3,2,2,2,1,3,
7338,3,2,1,3,1,3,0,0,2,2,1,3,
7339,2,3,3,2,1,0,1,3,1,2,2,3,
7340,3,2,2,1,0,3,0,2,2,1,3,2,
7341,3,1,0,2,0,0,3,1,3,2,1,2,
7342,3,2,0,3,2,1,3,1,1,2,2,3,
7343,3,0,3,1,0,3,2,0,3,1,1,3,
7344,0,3,1,3,3,0,2,1,2,2,1,3,
7345,1,2,3,0,0,0,1,3,3,2,1,2,
7346,3,1,0,1,0,3,3,0,3,2,0,3,
7347,0,3,1,2,1,2,2,0,2,2,3,1,
7348,3,2,3,2,2,3,1,0,1,1,3,3,
7349,3,3,2,3,1,0,0,2,2,1,2,3,
7350,3,1,3,1,1,3,2,0,1,3,1,3,
7351,3,0,2,2,2,1,3,1,1,2,3,2,
7352,0,3,2,0,1,2,3,2,2,1,3,2,
7353,0,1,2,3,2,3,0,2,2,1,3,2,
7354,2,0,3,1,3,3,0,2,2,1,2,3,
7355,0,0,1,1,3,2,0,2,3,2,2,1,
7356,0,1,3,2,3,0,1,1,2,3,1,2,
7357,2,1,3,1,3,0,2,3,1,2,2,3,
7358,2,1,1,0,0,0,2,1,3,3,2,0,
7359,1,1,2,1,0,3,1,2,1,4,2,1,
7360,2,1,2,3,1,2,0,2,1,2,4,1,
7361,0,0,2,3,2,3,0,0,4,0,2,2,
7362,3,2,2,3,1,1,0,0,2,2,2,2,
7363,1,2,1,1,3,0,2,0,2,3,2,1,
7364,3,0,2,3,0,1,1,1,2,3,1,2,
7365,1,2,3,3,2,0,2,1,1,2,3,2,
7366,2,3,3,2,0,0,2,3,2,0,3,3,
7367,1,3,0,2,0,1,1,1,2,4,1,1,
7368,1,2,2,0,0,1,0,2,3,2,3,0,
7369,3,3,0,3,1,0,3,2,2,1,1,4,
7370,2,1,0,0,0,2,2,3,3,1,3,1,
7371,3,2,2,0,1,1,3,3,1,2,2,3,
7372,3,1,1,0,1,0,2,2,2,3,2,1,
7373,3,1,1,3,1,3,0,0,2,3,0,3,
7374,2,2,1,3,1,3,2,0,1,2,3,2,
7375,2,3,3,2,0,2,1,1,1,2,3,2,
7376,2,1,2,0,1,0,3,2,2,2,3,1,
7377,2,0,0,3,0,2,1,1,3,2,2,1,
7378,0,1,0,3,3,3,1,1,2,3,0,3,
7379,2,2,3,1,1,3,0,0,2,2,2,2,
7380,3,1,0,0,0,0,2,3,4,1,1,2,
7381,3,0,3,3,1,3,2,0,2,1,1,4,
7382,0,2,3,0,3,1,2,2,2,1,3,2,
7383,1,3,2,1,0,0,3,2,2,2,2,2,
7384,2,0,3,2,0,2,1,3,2,1,3,2,
7385,0,1,2,0,3,2,0,1,3,2,2,1,
7386,1,2,0,2,2,3,2,1,1,2,4,1,
7387,1,2,1,3,3,1,0,2,1,3,2,2,
7388,0,3,1,1,2,1,0,2,2,3,2,1,
7389,1,0,2,0,2,3,1,2,2,2,3,1,
7390,1,3,0,0,0,0,1,2,4,2,1,1,
7391,0,1,0,1,1,3,2,2,2,3,2,1,
7392,2,1,3,1,0,0,2,3,2,2,2,2,
7393,0,1,2,1,3,0,0,3,3,2,1,2,
7394,3,2,2,1,0,3,1,3,1,2,2,3,
7395,3,0,2,1,2,1,3,3,1,2,2,3,
7396,3,3,2,1,1,2,3,3,0,2,2,4,
7397,3,3,1,0,2,0,3,1,2,2,1,3,
7398,2,2,0,1,3,1,1,3,1,3,2,2,
7399,0,0,3,0,2,3,2,1,3,1,2,2,
7400,3,2,3,1,1,1,2,2,0,3,3,2,
7401,3,1,0,2,2,0,3,3,2,1,2,3,
7402,0,1,1,3,1,3,0,2,2,3,1,2,
7403,0,2,2,1,3,3,0,3,2,1,2,3,
7404,0,1,2,3,1,3,3,1,1,3,1,3,
7405,3,1,2,3,1,3,3,2,0,2,2,4,
7406,1,0,3,0,3,3,0,2,3,1,1,3,
7407,3,0,1,0,1,2,0,3,3,2,1,2,
7408,3,0,0,1,1,3,2,2,2,2,2,2,
7409,1,1,3,2,3,2,2,1,0,3,3,2,
7410,0,3,2,1,2,2,3,0,2,1,3,2,
7411,3,2,0,0,2,0,1,3,3,1,2,2,
7412,1,3,2,1,0,0,1,2,2,3,2,1,
7413,0,0,0,2,1,3,2,0,4,1,2,1,
7414,1,0,1,3,0,3,2,1,2,3,1,2,
7415,0,0,1,2,2,3,3,3,2,1,2,3,
7416,1,1,3,2,2,0,0,0,3,2,2,1,
7417,2,1,3,0,0,2,0,2,3,1,3,1,
7418,0,1,3,0,3,2,2,1,2,2,2,2,
7419,2,1,2,2,0,0,1,3,2,2,3,1,
7420,2,1,1,0,1,0,3,2,2,3,2,1,
7421,3,3,0,1,1,2,3,0,2,2,1,3,
7422,0,3,2,0,2,0,0,1,4,1,2,1,
7423,1,1,0,0,3,0,3,1,3,3,0,2,
7424,0,1,2,2,1,2,3,1,1,3,3,1,
7425,3,3,1,2,1,0,3,3,1,2,1,4,
7426,3,2,1,3,0,3,0,1,2,2,1,3,
7427,0,3,0,3,2,0,1,2,3,1,2,2,
7428,2,0,2,2,3,3,1,0,2,1,3,2,
7429,0,0,3,1,1,3,0,0,4,2,0,2,
7430,0,3,3,2,2,1,0,0,3,1,2,2,
7431,2,1,0,1,1,0,2,2,2,3,3,0,
7432,0,3,3,2,3,2,1,3,1,1,2,4,
7433,3,1,0,2,2,0,2,0,3,1,3,1,
7434,3,1,1,0,0,0,2,2,3,2,2,1,
7435,1,0,3,3,3,1,0,2,2,2,1,3,
7436,3,2,1,2,2,1,0,0,2,2,3,1,
7437,2,2,0,3,3,0,3,1,2,1,2,3,
7438,2,3,3,0,0,0,2,1,3,1,2,2,
7439,2,1,0,0,1,0,2,3,3,2,2,1,
7440,3,1,0,1,0,0,3,2,3,2,1,2,
7441,1,2,3,2,0,0,1,1,2,3,2,1,
7442,2,3,0,0,0,0,3,1,4,1,1,2,
7443,3,2,0,0,0,1,3,1,3,2,1,2,
7444,3,2,2,0,0,3,0,1,3,1,2,2,
7445,2,0,1,0,3,1,3,2,2,2,2,2,
7446,0,0,1,3,3,1,3,2,2,2,1,3,
7447,3,1,3,0,0,3,2,3,2,1,1,4,
7448,1,1,3,2,2,3,2,1,0,3,3,2,
7449,0,2,3,1,3,1,2,3,1,2,2,3,
7450,0,0,2,1,2,1,0,3,3,2,2,1,
7451,2,2,3,2,3,1,1,0,1,2,3,2,
7452,0,2,3,1,3,3,0,0,3,1,1,3,
7453,1,0,0,2,2,2,3,3,2,1,3,2,
7454,0,1,2,3,3,0,0,1,3,2,1,2,
7455,3,0,0,1,1,1,3,0,3,3,0,2,
7456,1,0,1,0,3,2,2,3,2,2,2,2,
7457,3,0,2,3,0,2,3,1,2,1,2,3,
7458,1,3,1,3,2,1,3,0,1,3,1,3,
7459,3,0,2,1,1,1,3,2,1,3,2,2,
7460,0,0,2,3,3,2,0,1,3,1,2,2,
7461,3,0,1,3,2,1,3,0,2,2,1,3,
7462,1,2,0,2,0,1,1,3,2,3,2,1,
7463,0,1,2,3,1,2,3,1,1,3,2,2,
7464,0,0,3,2,2,1,1,0,3,2,2,1,
7465,2,0,0,1,0,3,2,3,3,1,2,2,
7466,3,0,0,1,2,1,3,3,2,2,1,3,
7467,0,3,1,3,1,2,3,1,1,3,1,3,
7468,2,3,0,1,3,1,1,0,2,3,1,2,
7469,3,0,2,1,1,1,0,0,3,3,1,1,
7470,0,3,2,2,3,2,3,0,2,0,3,3,
7471,3,2,2,2,1,3,1,0,1,2,3,2,
7472,0,1,3,1,3,3,2,0,2,2,1,3,
7473,3,0,2,0,0,2,0,1,4,1,2,1,
7474,3,0,2,0,0,1,0,2,4,1,2,1,
7475,0,2,0,1,1,1,3,3,2,3,1,2,
7476,3,3,0,1,0,1,2,0,3,2,1,2,
7477,3,0,2,2,1,3,0,1,2,2,2,2,
7478,0,2,1,2,1,0,2,3,2,2,3,1,
7479,1,2,2,3,0,3,0,0,3,1,2,2,
7480,2,0,1,1,0,1,2,3,2,3,2,1,
7481,2,2,1,0,3,1,0,3,2,2,2,2,
7482,1,2,2,2,2,0,1,3,1,2,4,1,
7483,1,0,0,3,2,2,3,0,3,1,2,2,
7484,0,0,2,1,2,1,0,0,4,2,2,0,
7485,2,1,1,0,3,0,2,1,2,3,2,1,
7486,3,3,1,2,2,0,3,0,2,1,2,3,
7487,0,1,3,3,3,2,1,0,2,2,1,3,
7488,3,3,1,2,0,1,2,0,2,2,2,2,
7489,1,3,2,0,2,2,1,1,1,3,3,1,
7490,3,1,3,2,0,2,1,1,1,3,2,2,
7491,0,3,3,0,2,2,1,1,2,2,2,2,
7492,0,3,1,1,2,2,3,0,2,2,2,2,
7493,1,3,0,0,2,2,1,3,2,2,2,2,
7494,3,3,2,1,0,2,1,3,1,2,2,3,
7495,3,1,2,3,0,3,1,2,1,2,2,3,
7496,1,2,0,2,0,3,3,1,2,2,2,2,
7497,0,0,0,2,3,2,1,1,3,2,2,1,
7498,0,1,3,2,3,2,0,1,2,2,2,2,
7499,3,2,0,1,2,3,2,0,2,1,3,2,
7500,1,3,0,2,0,2,3,0,3,1,2,2,
7501,1,3,1,3,3,1,2,0,1,3,1,3,
7502,2,1,1,0,1,0,3,3,2,3,1,2,
7503,2,1,1,2,3,0,3,1,1,3,2,2,
7504,2,0,2,3,3,1,0,1,2,2,2,2,
7505,2,3,3,1,1,0,2,3,1,2,2,3,
7506,1,1,2,3,2,0,3,2,1,2,3,2,
7507,2,1,3,0,1,2,2,2,1,2,4,1,
7508,2,2,1,3,3,1,2,1,0,3,3,2,
7509,1,0,1,2,3,2,0,3,2,2,2,2,
7510,3,3,2,0,0,2,0,3,3,0,2,3,
7511,1,0,2,1,0,1,0,3,3,3,1,1,
7512,3,2,1,1,2,3,0,2,1,2,3,2,
7513,2,2,3,3,1,3,2,0,1,1,3,3,
7514,0,0,3,2,3,2,1,1,2,2,2,2,
7515,3,2,1,0,2,1,3,1,1,3,2,2,
7516,2,3,0,1,0,1,1,2,2,3,2,1,
7517,0,0,2,0,3,1,1,2,3,2,2,1,
7518,0,3,3,0,1,1,2,3,2,2,1,3,
7519,3,3,0,2,0,2,3,1,2,1,2,3,
7520,0,1,3,2,2,3,2,1,1,2,3,2,
7521,3,2,3,2,0,3,2,0,2,0,3,3,
7522,3,1,2,1,1,0,0,3,2,3,1,2,
7523,2,2,2,0,3,0,1,2,2,1,4,1,
7524,2,2,0,1,3,1,2,0,2,2,3,1,
7525,3,1,1,3,2,3,0,1,1,3,1,3,
7526,1,2,1,0,2,0,0,1,3,3,2,0,
7527,2,0,0,1,1,2,1,0,3,3,2,0,
7528,2,1,0,3,1,2,3,2,1,2,3,2,
7529,1,3,2,3,3,1,0,0,2,2,1,3,
7530,0,1,2,2,1,2,3,0,2,2,3,1,
7531,1,1,3,0,0,3,0,2,3,2,1,2,
7532,0,1,2,3,2,0,3,2,2,1,3,2,
7533,3,1,1,1,2,3,0,2,1,3,2,2,
7534,3,3,3,2,2,0,1,3,1,1,2,4,
7535,2,1,1,1,1,0,2,3,1,4,2,1,
7536,2,0,2,0,0,2,1,1,3,2,3,0,
7537,3,2,2,1,2,0,3,0,2,1,3,2,
7538,2,2,1,1,1,3,3,0,1,3,2,2,
7539,3,1,0,0,1,0,2,1,3,3,1,1,
7540,0,2,1,2,2,0,0,3,3,1,3,1,
7541,2,2,1,3,1,3,2,1,0,3,3,2,
7542,0,0,2,3,1,2,1,0,3,2,2,1,
7543,3,1,1,2,2,2,0,0,2,2,3,1,
7544,2,3,0,2,1,2,2,3,1,1,4,2,
7545,0,1,3,0,1,0,1,2,3,3,1,1,
7546,2,0,3,3,1,3,1,2,1,2,2,3,
7547,0,3,1,1,3,0,3,0,3,2,0,3,
7548,3,2,0,3,1,0,3,2,2,1,2,3,
7549,0,3,0,1,2,0,3,3,3,1,1,3,
7550,0,1,3,1,2,3,2,0,2,2,2,2,
7551,1,2,1,0,2,1,0,2,2,3,3,0,
7552,3,1,2,1,1,2,1,0,1,4,2,1,
7553,3,2,1,1,0,0,3,0,3,2,1,2,
7554,2,0,2,1,3,1,0,3,2,2,2,2,
7555,1,0,3,3,2,3,1,2,1,2,2,3,
7556,0,3,2,1,1,1,0,0,3,3,1,1,
7557,2,3,2,0,3,1,0,3,2,1,2,3,
7558,0,2,3,1,1,3,2,0,2,2,2,2,
7559,1,1,3,0,3,0,1,3,2,3,0,3,
7560,3,1,3,0,0,3,2,1,2,2,1,3,
7561,3,0,2,0,0,2,3,3,3,0,2,3,
7562,2,1,1,3,1,2,0,2,1,3,3,1,
7563,3,1,3,0,1,0,0,3,3,2,0,3,
7564,1,0,3,3,2,3,1,0,2,2,1,3,
7565,3,2,1,2,2,0,0,1,2,2,3,1,
7566,2,0,1,2,3,1,3,0,2,2,2,2,
7567,0,3,1,1,3,1,0,3,2,3,0,3,
7568,0,2,1,3,1,3,3,1,1,3,1,3,
7569,1,3,2,0,2,1,3,2,1,2,3,2,
7570,2,1,2,2,1,2,0,3,1,2,4,1,
7571,3,1,1,2,2,0,3,0,2,2,2,2,
7572,1,0,3,3,2,2,0,2,2,1,3,2,
7573,0,1,0,1,2,0,3,2,3,2,2,1,
7574,3,1,2,2,0,3,3,0,2,1,2,3,
7575,0,2,2,3,1,1,0,1,2,3,2,1,
7576,2,1,2,3,0,3,3,0,2,1,2,3,
7577,0,1,0,2,2,2,3,1,2,2,3,1,
7578,0,3,2,0,2,1,3,1,2,2,2,2,
7579,2,0,1,1,1,1,3,0,2,4,1,1,
7580,0,1,2,0,1,3,3,3,2,2,1,3,
7581,0,2,3,1,1,0,1,2,2,3,2,1,
7582,3,0,3,3,0,1,2,1,2,2,1,3,
7583,0,1,3,2,1,3,1,0,2,3,1,2,
7584,3,0,0,2,0,2,1,0,4,1,2,1,
7585,3,0,0,3,2,1,3,1,2,2,1,3,
7586,2,0,0,1,0,1,2,2,3,2,3,0,
7587,3,0,3,1,1,3,2,2,1,2,2,3,
7588,1,0,3,1,2,1,0,3,2,3,1,2,
7589,2,2,1,0,3,0,3,1,2,2,2,2,
7590,2,3,1,0,3,1,2,2,1,2,3,2,
7591,2,0,3,3,1,1,1,2,1,3,2,2,
7592,0,1,2,3,1,0,1,2,2,3,2,1,
7593,2,3,0,2,0,2,3,3,2,0,3,3,
7594,3,3,1,3,0,1,2,2,1,2,2,3,
7595,0,3,2,2,1,2,0,1,2,2,3,1,
7596,1,2,0,3,0,0,1,1,3,3,1,1,
7597,3,2,3,1,0,0,1,0,3,2,1,2,
7598,1,3,1,3,3,2,2,1,0,3,2,3,
7599,1,3,0,0,2,2,1,2,2,2,3,1,
7600,2,0,2,1,0,2,1,3,2,2,3,1,
7601,0,1,1,2,3,3,0,3,2,2,1,3,
7602,0,1,3,2,1,2,0,3,2,2,2,2,
7603,1,1,3,3,2,3,0,2,1,2,2,3,
7604,0,2,0,3,1,3,3,2,2,1,2,3,
7605,2,1,2,2,1,3,3,0,1,2,3,2,
7606,0,3,1,2,3,0,0,3,3,1,1,3,
7607,0,3,0,2,3,1,1,0,3,2,1,2,
7608,3,0,2,1,0,2,3,3,2,1,2,3,
7609,2,0,2,1,0,3,1,3,2,2,2,2,
7610,2,3,0,2,3,2,3,0,2,0,3,3,
7611,0,0,2,3,3,1,0,0,4,1,1,2,
7612,0,0,2,0,2,1,1,3,3,2,2,1,
7613,0,3,2,1,3,2,3,2,1,1,3,3,
7614,1,2,2,1,2,3,1,0,1,3,3,1,
7615,3,0,3,1,0,1,1,0,3,3,0,2,
7616,2,3,0,1,1,1,3,0,2,3,1,2,
7617,3,1,3,0,2,0,0,3,3,1,1,3,
7618,1,2,1,3,3,3,2,2,0,2,3,3,
7619,2,0,3,1,3,2,0,0,3,1,2,2,
7620,3,1,2,1,1,0,1,3,1,4,1,2,
7621,0,1,3,3,2,0,0,2,3,1,2,2,
7622,1,3,3,0,2,1,0,2,2,2,2,2,
7623,2,2,1,0,0,3,3,1,2,2,2,2,
7624,3,1,2,0,1,2,1,1,1,4,2,1,
7625,1,0,2,1,3,3,1,2,1,3,2,2,
7626,2,0,1,2,0,3,2,1,2,2,3,1,
7627,3,0,2,2,1,1,0,1,2,3,2,1,
7628,3,1,2,3,0,3,3,2,1,1,2,4,
7629,0,1,3,2,1,3,0,0,3,2,1,2,
7630,2,0,0,3,0,2,1,0,4,1,2,1,
7631,1,3,2,2,2,2,0,3,1,1,4,2,
7632,2,3,1,2,3,0,3,0,2,1,2,3,
7633,0,1,1,2,1,2,3,1,1,4,2,1,
7634,0,1,2,1,1,2,3,0,2,3,2,1,
7635,0,1,1,0,3,2,3,2,2,2,2,2,
7636,2,3,1,2,1,1,0,3,1,3,2,2,
7637,3,2,0,2,0,0,3,1,3,1,2,2,
7638,3,1,2,0,0,0,0,3,4,1,1,2,
7639,0,2,3,1,2,0,0,3,3,1,2,2,
7640,2,3,0,0,0,1,3,2,3,1,2,2,
7641,2,3,3,0,1,0,1,1,2,3,1,2,
7642,2,0,2,1,3,2,1,3,1,2,3,2,
7643,2,3,2,3,0,0,1,1,2,2,2,2,
7644,2,1,2,3,3,0,1,0,2,2,2,2,
7645,1,0,3,1,2,2,0,0,3,2,2,1,
7646,0,0,3,1,3,1,2,0,3,2,1,2,
7647,1,3,1,0,2,2,0,1,2,3,2,1,
7648,3,2,0,0,2,0,3,2,3,0,3,2,
7649,3,0,2,2,2,3,0,1,2,1,3,2,
7650,1,1,2,3,3,0,0,2,2,2,2,2,
7651,2,2,3,2,0,3,1,1,1,2,3,2,
7652,1,0,2,2,0,3,1,3,2,2,2,2,
7653,3,1,2,0,2,3,0,3,2,1,2,3,
7654,1,1,0,2,0,2,1,0,3,3,2,0,
7655,2,2,1,1,0,3,2,3,1,2,3,2,
7656,3,0,2,3,2,1,1,0,2,2,2,2,
7657,3,2,0,0,1,1,1,2,2,3,2,1,
7658,3,3,2,0,0,2,1,3,2,1,2,3,
7659,2,0,3,2,3,2,0,1,2,1,3,2,
7660,0,3,2,2,3,0,3,0,3,0,2,3,
7661,0,0,3,2,1,2,1,0,3,2,2,1,
7662,3,1,2,3,0,2,1,1,1,3,2,2,
7663,0,2,1,3,3,1,0,0,3,2,1,2,
7664,3,2,2,3,0,1,3,2,1,1,3,3,
7665,3,3,1,2,2,0,2,1,1,2,3,2,
7666,3,0,2,1,2,3,1,3,1,2,2,3,
7667,2,3,1,0,1,2,2,1,1,3,3,1,
7668,2,0,3,0,3,2,2,3,2,0,3,3,
7669,3,0,2,0,2,3,0,1,3,1,2,2,
7670,0,2,2,1,2,3,0,0,3,1,3,1,
7671,2,1,0,1,3,3,1,2,1,3,2,2,
7672,2,2,1,3,0,3,0,2,2,1,3,2,
7673,3,1,1,2,2,0,2,1,1,3,3,1,
7674,3,2,2,2,2,0,1,3,1,1,4,2,
7675,1,1,2,3,2,3,3,0,1,2,2,3,
7676,1,0,2,1,2,1,3,0,2,3,2,1,
7677,0,0,1,1,1,2,0,2,3,3,2,0,
7678,0,0,3,0,2,1,1,3,3,2,1,2,
7679,2,0,1,3,1,3,2,0,2,2,2,2,
7680,3,3,0,1,0,1,3,2,2,2,1,3,
7681,1,0,0,3,3,1,2,0,3,2,1,2,
7682,2,3,1,1,3,2,2,3,0,2,3,3,
